SAMPID,SMATSSCR,SMCENTER,SMPTHNTS,SMRIN,SMTS,SMTSD,SMUBRID,SMTSISCH,SMTSPAX,SMNABTCH,SMNABTCHT,SMNABTCHD,SMGEBTCH,SMGEBTCHD,SMGEBTCHT,SMAFRZE,SMGTC,SME2MPRT,SMCHMPRS,SMNTRART,SMNUMGPS,SMMAPRT,SMEXNCRT,SM550NRM,SMGNSDTC,SMUNMPRT,SM350NRM,SMRDLGTH,SMMNCPB,SME1MMRT,SMSFLGTH,SMESTLBS,SMMPPD,SMNTERRT,SMRRNANM,SMRDTTL,SMVQCFL,SMMNCV,SMTRSCPT,SMMPPDPR,SMCGLGTH,SMGAPPCT,SMUNPDRD,SMNTRNRT,SMMPUNRT,SMEXPEFF,SMMPPDUN,SME2MMRT,SME2ANTI,SMALTALG,SME2SNSE,SMMFLGTH,SME1ANTI,SMSPLTRD,SMBSMMRT,SME1SNSE,SME1PCTS,SMRRNART,SME1MPRT,SMNUM5CD,SMDPMPRT,SME2PCTS
GTEX-1HR9M-0005-SM-AHZ26,,B1,,8.3,Blood,Whole Blood,0013756,679.0,,BP-58459,RNA isolation_PAXgene Blood RNA (Manual),11/26/2014,"LCSET-8132,LCSET-8324",01/08/2016,TruSeq.v1,RNASEQ,,0.958353,450806.0,0.9813430000000001,,0.960391,0.804543,,16508.0,1.0,,76.0,,0.0020725,111.0,0.0,98689500.0,0.017676,208721.0,102760000.0,4215370.0,,16512.0,49084700.0,,,0.0,0.1768,0.960391,0.772676,98689500.0,0.00332729,23328300.0,167923000.0,23464200.0,149.0,23490400.0,28199700.0,0.00269856,23531900.0,50.0442,0.00203116,0.9624299999999999,,0.0,50.1452
GTEX-1HR9M-0011-R5a-SM-ARU72,,"B1, A1",,5.9,Brain,Brain - Caudate (basal ganglia),0001873,670.0,,BP-66994,RNA isolation_PAXgene Tissue miRNA,09/10/2015,LCSET-8135,01/23/2016,TruSeq.v1,RNASEQ,,0.9929680000000001,676260.0,0.9625030000000001,,0.994274,0.818886,,21176.0,1.0,,76.0,,0.00209444,265.0,0.0,89329500.0,0.03736369999999999,11990400.0,89844000.0,2869460.0,,21187.0,44532600.0,,,0.0,0.143617,0.994274,0.8141970000000001,89329500.0,0.00267967,18854800.0,46098400.0,19714200.0,323.0,19299800.0,5001470.0,0.00238667,19341900.0,50.0544,0.133458,0.9955809999999999,,0.0,51.1141
GTEX-1HSGN-0926-SM-CNNQM,1.0,B1,"2 pieces, no abnormalities",7.9,Heart,Heart - Atrial Appendage,0006631,337.0,595.0,BP-73249,RNA Extraction from Paxgene-derived Lysate Plate Based,03/31/2016,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.992768,267253.0,0.9817790000000001,,0.994798,0.8490409999999999,,22493.0,1.0,,76.0,,0.00271689,269.0,0.0,128902000.0,0.017999200000000003,2365430.0,129576000.0,13832200.0,,22513.0,64220700.0,,,0.0,0.13273800000000002,0.994798,0.8446239999999999,128902000.0,0.00370397,27638000.0,27497800.0,28155300.0,325.0,28099900.0,18819400.0,0.00320943,27900400.0,49.8219,0.0182551,0.996827,,0.0,50.4636
GTEX-1HSGN-1026-SM-CNPQ1,1.0,B1,"2 pieces, adherent nubbins of faxica/fat, rep delineated; not significant atherosis",7.5,Blood Vessel,Artery - Aorta,0001496,339.0,593.0,BP-73249,RNA Extraction from Paxgene-derived Lysate Plate Based,03/31/2016,LCSET-9412,07/31/2016,TruSeq.v1,RNASEQ,,0.9831850000000001,193291.0,0.9762639999999999,,0.98645,0.847152,,21202.0,1.0,,76.0,,0.00550371,120.0,0.0,56979300.0,0.023291299999999997,142485.0,57762000.0,13945200.0,,21215.0,28316200.0,,,0.0,0.12911199999999998,0.98645,0.835673,56979300.0,0.00884396,12286500.0,4629530.0,12334000.0,122.0,12387300.0,11050900.0,0.007168300000000001,12410600.0,50.0469,0.00246676,0.989715,,0.0,50.0965
GTEX-1HSGN-1126-SM-CJI4G,1.0,B1,"2 pieces, mild interstitial fibrosis; ~10% epicardial fat; rep delineated.",8.3,Heart,Heart - Left Ventricle,0006566,342.0,590.0,BP-70539,RNA Extraction from Paxgene-derived Lysate Plate Based,01/08/2016,LCSET-9107,07/06/2016,TruSeq.v1,RNASEQ,,0.991267,735185.0,0.985301,,0.9923219999999999,0.846982,,21573.0,1.0,,76.0,,0.00234669,373.0,0.0,128627000.0,0.0145001,2734070.0,129622000.0,7328620.0,,21595.0,64073700.0,,,0.0,0.138319,0.9923219999999999,0.8404790000000001,128627000.0,0.00269021,27612300.0,41401900.0,28296600.0,349.0,28184300.0,19686500.0,0.00251827,27830000.0,49.6837,0.021092700000000002,0.993376,,0.0,50.611999999999995
GTEX-1HSKV-0326-SM-ADEJC,1.0,B1,2 pieces; 1 piece is ~30% vessels/some fibrous tissue,6.6,Adipose Tissue,Adipose - Subcutaneous,0002190,737.0,772.0,BP-65829,RNA Extraction from Paxgene-derived Lysate Plate Based,07/30/2015,LCSET-7849,10/20/2015,TruSeq.v1,RNASEQ,,0.982332,388786.0,0.9749950000000001,,0.98877,0.796082,,23924.0,1.0,,76.0,,0.0033585999999999998,279.0,0.0,96430000.0,0.0246736,470967.0,97525200.0,10089000.0,,23962.0,47776500.0,,,0.0,0.17891300000000002,0.98877,0.787142,96430000.0,0.0031685,21009300.0,8781750.0,21356100.0,274.0,21595400.0,16159400.0,0.00326417,21326300.0,49.6865,0.00482918,0.995208,,0.0,50.4093
GTEX-1HSKV-0626-SM-CNPPL,1.0,B1,6 pieces; atherosclerosis,8.8,Blood Vessel,Artery - Aorta,0001496,769.0,740.0,BP-73249,RNA Extraction from Paxgene-derived Lysate Plate Based,03/31/2016,LCSET-9412,07/31/2016,TruSeq.v1,RNASEQ,,0.9819370000000001,435790.0,0.9758469999999999,,0.985176,0.798222,,22074.0,1.0,,76.0,,0.00612112,116.0,0.0,60921800.0,0.023722,117619.0,61838400.0,17171900.0,,22089.0,30229400.0,,,0.0,0.177625,0.985176,0.7863899999999999,60921800.0,0.00828917,13194400.0,5562290.0,13195900.0,122.0,13287900.0,11120500.0,0.00720158,13293000.0,50.0096,0.00190204,0.988416,,0.0,50.003
GTEX-1HSMO-0011-R2a-SM-CL553,,"C1, A1",,6.5,Brain,Brain - Substantia nigra,0002038,683.0,,BP-71267,RNA isolation_PAXgene Tissue miRNA,01/28/2016,LCSET-9114,07/13/2016,TruSeq.v1,RNASEQ,,0.991626,582598.0,0.9568260000000001,,0.99356,0.812605,,25236.0,1.0,,76.0,,0.00246758,379.0,0.0,119584000.0,0.042924800000000006,12129600.0,120359000.0,15537800.0,,25270.0,59524900.0,,,0.0,0.14422100000000002,0.99356,0.807372,119584000.0,0.00394749,26061500.0,20887800.0,26893700.0,413.0,26682600.0,13062700.0,0.0032061,26483200.0,49.8126,0.100779,0.9954940000000001,,0.0,50.7858
GTEX-1HSMO-1226-SM-CL548,1.0,C1,"2 pieces; scattered foci (10%) of hypereosinophilia, edema, and polys, with other foci of fibrosis consistent with recent and old infarcts",7.1,Heart,Heart - Left Ventricle,0006566,874.0,1190.0,BP-70497,RNA Extraction from Paxgene-derived Lysate Plate Based,01/07/2016,LCSET-9114,07/13/2016,TruSeq.v1,RNASEQ,,0.992117,439872.0,0.9767020000000001,,0.99387,0.81234,,23721.0,1.0,,76.0,,0.00248099,274.0,0.0,103825000.0,0.0230968,3273810.0,104466000.0,13252400.0,,23753.0,51692200.0,,,0.0,0.16436199999999998,0.99387,0.8073600000000001,103825000.0,0.00386786,22563000.0,12497600.0,22771100.0,287.0,22800100.0,17938200.0,0.0031731999999999997,22709200.0,49.9002,0.031338599999999994,0.9956219999999999,,0.0,50.2295
GTEX-1HSMO-1426-SM-CNNQN,1.0,C1,2 pieces; 5% fibrovascular content,6.0,Adipose Tissue,Adipose - Visceral (Omentum),0010414,877.0,1188.0,BP-73249,RNA Extraction from Paxgene-derived Lysate Plate Based,03/31/2016,LCSET-9410,07/26/2016,TruSeq.v1,RNASEQ,,0.9913,291718.0,0.978033,,0.993661,0.819117,,24030.0,1.0,,76.0,,0.00230259,277.0,0.0,104558000.0,0.021675299999999998,720278.0,105225000.0,11119800.0,,24058.0,52044700.0,,,0.0,0.158917,0.993661,0.813924,104558000.0,0.00371668,22904700.0,12225400.0,23228400.0,307.0,23260300.0,20062800.0,0.00300795,23110200.0,49.8381,0.00684515,0.996022,,0.0,50.3508
GTEX-1HSMP-0006-SM-AHZ25,,B1,,7.6,Blood,Whole Blood,0013756,-241.0,,BP-58509,RNA isolation_PAXgene Blood RNA (Manual),12/01/2014,LCSET-8132,11/22/2015,TruSeq.v1,RNASEQ,,0.963929,431036.0,0.976295,,0.965259,0.829527,,16864.0,1.0,,76.0,,0.00717646,96.0,0.0,81570300.0,0.021782299999999997,268354.0,84506100.0,15590800.0,,16865.0,40542700.0,,,0.0,0.146768,0.965259,0.800709,81570300.0,0.00911515,18907500.0,123368000.0,19095900.0,117.0,19030800.0,21679700.0,0.00814447,19098300.0,50.0886,0.00317556,0.9665889999999999,,0.0,50.2479
GTEX-1HSMP-0526-SM-B2LXI,0.0,B1,"2 pieces, no atherosis, minute foci of Monckeberg medial sclerosis, delineated.",8.2,Blood Vessel,Artery - Tibial,0007610,368.0,635.0,BP-69094,RNA Extraction from Paxgene-derived Lysate Plate Based,11/17/2015,LCSET-8723,04/02/2016,TruSeq.v1,RNASEQ,,0.991756,493512.0,0.976783,,0.9935450000000001,0.8331620000000001,,20518.0,1.0,,76.0,,0.00236688,124.0,0.0,55257300.0,0.022823799999999998,106718.0,55616300.0,2356130.0,,20529.0,27489800.0,,,0.0,0.143621,0.9935450000000001,0.827784,55257300.0,0.00377951,12004700.0,3466400.0,12070600.0,129.0,12093600.0,10988900.0,0.00307193,12077400.0,49.9665,0.00191883,0.9953350000000001,,0.0,50.1367
GTEX-1HSMP-2326-SM-D3L8R,3.0,B1,"6 pieces, mucosa up to ~0.4mm, glandular mucosa with advanced autolysis/sloughing",7.9,Colon,Colon - Transverse,0001157,441.0,562.0,BP-77611,RNA Extraction from Paxgene-derived Lysate Plate Based,08/17/2016,LCSET-9919,10/23/2016,TruSeq.v1,RNASEQ,,0.9908389999999999,470831.0,0.9781270000000001,,0.9933270000000001,0.8323209999999999,,23683.0,1.0,,76.0,,0.00256525,280.0,0.0,104383000.0,0.0215481,661027.0,105084000.0,10860000.0,,23706.0,51943100.0,,,0.0,0.145806,0.9933270000000001,0.826767,104383000.0,0.0038234000000000002,22794300.0,8547850.0,23086900.0,313.0,23129500.0,19287400.0,0.00319275,22994400.0,49.8536,0.00629045,0.995815,,0.0,50.3189
GTEX-1HSMQ-0526-SM-A96TY,1.0,B1,"2 pieces; mild interstitial fibrosis, ~10% is fat/fibrous/vessels",7.7,Thyroid,Thyroid,0002046,308.0,,BP-65829,RNA Extraction from Paxgene-derived Lysate Plate Based,07/30/2015,LCSET-7845,09/19/2015,TruSeq.v1,RNASEQ,,0.99329,194003.0,0.970829,,0.994611,0.775903,,23509.0,1.0,,76.0,,0.00201799,164.0,0.0,79238200.0,0.028845099999999995,195319.0,79667500.0,2717650.0,,23546.0,39496700.0,,,0.0,0.194925,0.994611,0.771722,79238200.0,0.00241678,17441800.0,6637680.0,17549000.0,176.0,17560300.0,14984100.0,0.00221712,17526200.0,49.9514,0.00245168,0.9959319999999999,,0.0,50.1532
GTEX-1HSMQ-2526-SM-A9SMK,1.0,B1,"6 pieces; predominantly muscularis, several pieces include strips of residual mucosa",7.4,Colon,Colon - Sigmoid,0001159,572.0,,BP-65829,RNA Extraction from Paxgene-derived Lysate Plate Based,07/30/2015,LCSET-7847,09/27/2015,TruSeq.v1,RNASEQ,,0.98951,310495.0,0.972932,,0.991117,0.79196,,23634.0,1.0,,76.0,,0.00668358,155.0,0.0,81218600.0,0.0267269,623288.0,81946500.0,14873700.0,,23665.0,40431500.0,,,0.0,0.180972,0.991117,0.784925,81218600.0,0.00818309,17597700.0,7378770.0,17777200.0,152.0,17790600.0,13975600.0,0.00743212,17705200.0,49.8797,0.00760604,0.9927239999999999,,0.0,50.2537
GTEX-1HT8W-1526-SM-CE6S3,2.0,C1,"2 pieces, moderately advanced autolysis, no abnormalities",6.5,Thyroid,Thyroid,0002046,1254.0,1290.0,BP-70539,RNA Extraction from Paxgene-derived Lysate Plate Based,01/08/2016,LCSET-9106,06/02/2016,TruSeq.v1,RNASEQ,,0.984453,407394.0,0.969972,,0.986083,0.799372,,24718.0,1.0,,76.0,,0.00778622,153.0,0.0,80380500.0,0.0296722,436451.0,81515000.0,12955700.0,,24751.0,39954200.0,,,0.0,0.170601,0.986083,0.788247,80380500.0,0.00811561,17663100.0,9193440.0,17714200.0,156.0,17805100.0,14206800.0,0.00795064,17703500.0,49.857,0.00535424,0.987712,,0.0,50.0721
GTEX-1HUB1-0426-SM-E9U4U,0.0,B1,6 pieces; 5-10% dermal fat; well trimmed,7.6,Skin,Skin - Sun Exposed (Lower leg),0004264,801.0,879.0,BP-78705,RNA Extraction from Paxgene-derived Lysate Plate Based,09/22/2016,LCSET-10742,04/16/2017,TruSeq.v1,RNASEQ,,0.9909899999999999,383454.0,0.974009,,0.9919030000000001,0.801549,,24976.0,1.0,,76.0,,0.00180064,283.0,0.0,98652800.0,0.025663299999999997,380903.0,99458100.0,3527990.0,,25017.0,49172800.0,,,0.0,0.17246,0.9919030000000001,0.795059,98652800.0,0.00258389,21709600.0,9015810.0,21805000.0,289.0,21789900.0,18369100.0,0.0021919,21812100.0,50.0255,0.00382978,0.992816,,0.0,50.1096
GTEX-1I19N-1926-SM-CM2TF,1.0,C1,2 pieces; well trimmed; intimal thickening/mild plaque,6.9,Blood Vessel,Artery - Tibial,0007610,766.0,1195.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9115,07/13/2016,TruSeq.v1,RNASEQ,,0.9923770000000001,210652.0,0.97041,,0.993691,0.779751,,22673.0,1.0,,76.0,,0.00206344,211.0,0.0,90947700.0,0.029222500000000002,475427.0,91525100.0,5393060.0,,22713.0,45270900.0,,,0.0,0.19066,0.993691,0.774831,90947700.0,0.00291372,19589100.0,6763750.0,19624700.0,225.0,19646400.0,15908000.0,0.00248802,19681600.0,50.0447,0.0051945,0.9950049999999999,,0.0,50.0454
GTEX-1I1CD-0005-SM-ADEGY,,C1,,8.3,Blood,Whole Blood,0013756,585.0,,BP-58648,RNA isolation_PAXgene Blood RNA (Manual),12/05/2014,LCSET-7849,10/20/2015,TruSeq.v1,RNASEQ,,0.956694,601487.0,0.977359,,0.963259,0.7630060000000001,,19897.0,1.0,,76.0,,0.00337045,195.0,0.0,117386000.0,0.0215011,331759.0,121864000.0,11586600.0,,19916.0,58080800.0,,,0.0,0.21435300000000002,0.963259,0.7349720000000001,117386000.0,0.0042817,27154400.0,158798000.0,27322100.0,220.0,27667400.0,28044000.0,0.00382297,27581400.0,49.9221,0.00272238,0.969823,,0.0,50.1539
GTEX-1I1CD-0226-SM-CM2TL,1.0,C1,2 pieces,5.8,Adipose Tissue,Adipose - Subcutaneous,0002190,681.0,1433.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9115,07/13/2016,TruSeq.v1,RNASEQ,,0.992246,237067.0,0.9735020000000001,,0.9935579999999999,0.763252,,24269.0,1.0,,76.0,,0.00214676,277.0,0.0,100849000.0,0.0262085,657942.0,101503000.0,6207710.0,,24316.0,50219900.0,,,0.0,0.21025100000000002,0.9935579999999999,0.758335,100849000.0,0.00310108,22240900.0,10127900.0,22363400.0,296.0,22369900.0,14779100.0,0.00262329,22359800.0,49.9887,0.00648199,0.99487,,0.0,50.1373
GTEX-1I1CD-2826-SM-A9SL4,1.0,C1,6 pieces; target muscularis,6.5,Colon,Colon - Sigmoid,0001159,724.0,1403.0,BP-64391,RNA Extraction from Paxgene-derived Lysate Plate Based,06/11/2015,LCSET-7847,09/27/2015,TruSeq.v1,RNASEQ,,0.9898319999999999,281814.0,0.9765389999999999,,0.991503,0.8243,,22095.0,1.0,,76.0,,0.0064792,165.0,0.0,84301900.0,0.023208799999999998,543435.0,85024400.0,14949900.0,,22111.0,41972400.0,,,0.0,0.152239,0.991503,0.817296,84301900.0,0.00814187,18160200.0,8185660.0,18335800.0,169.0,18324500.0,14593200.0,0.00730913,18307200.0,49.9764,0.00639152,0.993174,,0.0,50.2407
GTEX-1I1GP-2126-SM-CKZPJ,0.0,C1,"2 pieces, ~10-15% interstitial fat",8.5,Muscle,Muscle - Skeletal,0011907,1341.0,997.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9108,07/07/2016,TruSeq.v1,RNASEQ,,0.993405,359098.0,0.9831629999999999,,0.9952129999999999,0.875274,,20549.0,1.0,,76.0,,0.00162924,270.0,0.0,106966000.0,0.0165864,713500.0,107480000.0,10540100.0,,20560.0,53304100.0,,,0.0,0.10788900000000001,0.9952129999999999,0.871084,106966000.0,0.00263336,22792300.0,11385100.0,23077000.0,309.0,23161600.0,23098400.0,0.00213039,22871900.0,49.6853,0.00663843,0.99702,,0.0,50.3103
GTEX-1I1GR-0326-SM-CKZPI,0.0,C1,"2 pieces, ~10% interstitial fat, rep. delineated",7.8,Muscle,Muscle - Skeletal,0011907,774.0,968.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9108,07/07/2016,TruSeq.v1,RNASEQ,,0.992035,390655.0,0.982201,,0.994425,0.8681270000000001,,20114.0,1.0,,76.0,,0.0019451,196.0,0.0,86736200.0,0.0175899,1149920.0,87222400.0,8311760.0,,20127.0,43191900.0,,,0.0,0.114074,0.994425,0.8632879999999999,86736200.0,0.00363553,18709900.0,8389000.0,18980100.0,209.0,19048300.0,17604400.0,0.00278829,18823300.0,49.703,0.013183799999999999,0.996815,,0.0,50.3584
GTEX-1I1GR-1426-SM-CY8H8,1.0,C1,"6 pieces, confirmed target muscularis",6.2,Esophagus,Esophagus - Muscularis,0004648,866.0,882.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9769,09/18/2016,TruSeq.v1,RNASEQ,,0.989274,325554.0,0.962965,,0.9915379999999999,0.774447,,27980.0,1.0,,76.0,,0.004601,130.0,0.0,68546700.0,0.0368391,1057510.0,69131800.0,7773290.0,,28013.0,34091600.0,,,0.0,0.18851800000000002,0.9915379999999999,0.767893,68546700.0,0.00781287,14704200.0,6753030.0,14827200.0,151.0,14830700.0,9173040.0,0.00620327,14843800.0,50.0221,0.015297100000000001,0.993801,,0.0,50.2083
GTEX-1I1GU-2126-SM-CGQF9,0.0,B1,2 pieces; <1% fat content,8.0,Muscle,Muscle - Skeletal,0011907,353.0,934.0,BP-69050,RNA Extraction from Paxgene-derived Lysate Plate Based,11/16/2015,LCSET-9104,06/20/2016,TruSeq.v1,RNASEQ,,0.9936440000000001,594955.0,0.984757,,0.9949879999999999,0.8878950000000001,,21740.0,1.0,,76.0,,0.00358973,394.0,0.0,195159000.0,0.014997899999999998,1903340.0,196142000.0,13804000.0,,21762.0,97325200.0,,,0.0,0.09686260000000001,0.9949879999999999,0.883444,195159000.0,0.00330827,42488600.0,21080400.0,42903200.0,385.0,42924200.0,41778700.0,0.00345681,42630100.0,49.8281,0.00970391,0.996331,,0.0,50.2427
GTEX-1I1GV-1326-SM-A96SE,1.0,B1,"2 pieces, moderate interstitial fibrosis/chronic ischemic changes.",6.2,Heart,Heart - Left Ventricle,0006566,1201.0,504.0,BP-64349,RNA Extraction from Paxgene-derived Lysate Plate Based,06/10/2015,LCSET-7845,09/19/2015,TruSeq.v1,RNASEQ,,0.993873,155631.0,0.9853059999999999,,0.9952139999999999,0.865563,,20207.0,1.0,,76.0,,0.00232234,261.0,0.0,87874700.0,0.014622299999999998,6629740.0,88297300.0,2778620.0,,20214.0,43820900.0,,,0.0,0.119743,0.9952139999999999,0.8614200000000001,87874700.0,0.00279025,19527400.0,22429200.0,19967600.0,329.0,20010300.0,5366640.0,0.00255598,19579200.0,49.4555,0.0750843,0.996554,,0.0,50.5573
GTEX-1I6K6-0726-SM-B2LX4,0.0,B1,2 pieces; moderate to severe Hashimoto thyroiditis,6.9,Thyroid,Thyroid,0002046,428.0,1165.0,BP-69050,RNA Extraction from Paxgene-derived Lysate Plate Based,11/16/2015,LCSET-8723,04/02/2016,TruSeq.v1,RNASEQ,,0.987563,625994.0,0.959619,,0.989358,0.707383,,25035.0,1.0,,76.0,,0.00347449,135.0,0.0,74945300.0,0.037916399999999996,202438.0,75751500.0,3454460.0,,25074.0,37165700.0,,,0.0,0.252236,0.989358,0.699855,74945300.0,0.00467072,16475800.0,12150200.0,16546200.0,153.0,16671400.0,10264100.0,0.00407152,16482100.0,49.7145,0.0026724,0.991152,,0.0,50.1067
GTEX-1ICG6-0006-SM-A96RH,,B1,,8.6,Blood,Whole Blood,0013756,-29.0,,BP-59158,RNA isolation_PAXgene Blood RNA (Manual),12/22/2014,LCSET-7845,09/19/2015,TruSeq.v1,RNASEQ,,0.9920110000000001,547132.0,0.9650049999999999,,0.9934379999999999,0.817774,,18258.0,1.0,,76.0,,0.00253248,134.0,0.0,74708400.0,0.034197399999999996,322707.0,75201800.0,2300950.0,,18268.0,37208600.0,,,0.0,0.147231,0.9934379999999999,0.812408,74708400.0,0.00317293,16490900.0,39688900.0,16628900.0,151.0,16682000.0,16121500.0,0.00285225,16546500.0,49.7961,0.00429121,0.994866,,0.0,50.2084
GTEX-1ICLY-0726-SM-A96TB,2.0,C1,"2 pieces, no abnnormalities",5.9,Thyroid,Thyroid,0002046,514.0,1160.0,BP-64741,RNA Extraction from Paxgene-derived Lysate Plate Based,06/22/2015,LCSET-7845,09/19/2015,TruSeq.v1,RNASEQ,,0.9916809999999999,159844.0,0.965191,,0.9932700000000001,0.727842,,22665.0,1.0,,76.0,,0.00202753,122.0,0.0,59087400.0,0.0345816,249184.0,59487800.0,2087800.0,,22696.0,29433900.0,,,0.0,0.23734899999999998,0.9932700000000001,0.722943,59087400.0,0.00258381,12933900.0,5771180.0,13093900.0,141.0,13090200.0,7334450.0,0.00230522,13027700.0,49.8803,0.00418883,0.994859,,0.0,50.3073
GTEX-1ICLZ-0011-R8b-SM-ACKX4,,"C1, A1",,6.1,Brain,Brain - Hypothalamus,0001898,1170.0,,BP-65255,RNA isolation_PAXgene Tissue miRNA,07/13/2015,LCSET-7848,10/06/2015,TruSeq.v1,RNASEQ,,0.990907,366855.0,0.963752,,0.992815,0.839317,,24175.0,1.0,,76.0,,0.00286821,278.0,0.0,108742000.0,0.0360194,9356620.0,109529000.0,13972100.0,,24198.0,54147400.0,,,0.0,0.12443499999999999,0.992815,0.8332860000000001,108742000.0,0.00401342,23775300.0,21877300.0,24180400.0,320.0,24014800.0,10804600.0,0.00343972,24114900.0,50.1039,0.0854257,0.9947219999999999,,0.0,50.4224
GTEX-1ICLZ-0326-SM-ARL82,1.0,C1,6 pieces; some adnexal glands are moderately autolyzed; well trimmed; 10% dermal fat,7.4,Skin,Skin - Not Sun Exposed (Suprapubic),0036149,1313.0,489.0,BP-67135,RNA Extraction from Paxgene-derived Lysate Plate Based,09/15/2015,LCSET-8137,02/23/2016,TruSeq.v1,RNASEQ,,0.992036,480377.0,0.974994,,0.992091,0.758845,,21115.0,1.0,,76.0,,0.00182993,127.0,0.0,55615100.0,0.024814799999999998,371995.0,56058500.0,3585610.0,,21140.0,27664000.0,,,0.0,0.21614899999999998,0.992091,0.752844,55615100.0,0.0024205999999999997,12459300.0,7081390.0,12475900.0,129.0,12647900.0,8889720.0,0.00212525,12294300.0,49.2912,0.00663584,0.9921459999999999,,0.0,50.0332
GTEX-1IDJC-1326-SM-CL53H,1.0,B1,"6 pieces, mucosa up to ~0.35mm, 10-15% thickness",8.8,Colon,Colon - Transverse,0001157,420.0,490.0,BP-69231,RNA Extraction from Paxgene-derived Lysate Plate Based,11/19/2015,LCSET-9114,07/13/2016,TruSeq.v1,RNASEQ,,0.993663,501538.0,0.9742209999999999,,0.994958,0.806582,,25065.0,1.0,,76.0,,0.00266229,386.0,0.0,128462000.0,0.0254204,661753.0,129113000.0,16937000.0,,25108.0,63995500.0,,,0.0,0.167638,0.994958,0.802515,128462000.0,0.00352536,28085400.0,12389400.0,28350900.0,344.0,28358900.0,21398700.0,0.00309326,28235700.0,49.8912,0.00512536,0.996252,,0.0,50.2352
GTEX-1IDJF-0126-SM-CM2RS,0.0,B1,6 pieces; well trimmed; 10% dermal fat,8.3,Skin,Skin - Sun Exposed (Lower leg),0004264,302.0,1163.0,BP-69588,RNA Extraction from Paxgene-derived Lysate Plate Based,11/30/2015,LCSET-9115,07/13/2016,TruSeq.v1,RNASEQ,,0.99408,274824.0,0.974656,,0.9950709999999999,0.815117,,24659.0,1.0,,76.0,,0.00196864,394.0,0.0,108919000.0,0.0250838,654257.0,109459000.0,6363270.0,,24698.0,54280600.0,,,0.0,0.15954000000000002,0.9950709999999999,0.811099,108919000.0,0.00258834,23888100.0,10733000.0,23995400.0,341.0,23998000.0,19575400.0,0.00227818,23987700.0,49.9893,0.00597719,0.9960629999999999,,0.0,50.111999999999995
GTEX-1IDJF-1326-SM-A9G2R,1.0,B1,6 pieces; well trimmed muscularis,8.6,Esophagus,Esophagus - Muscularis,0004648,372.0,1093.0,BP-64643,RNA Extraction from Paxgene-derived Lysate Plate Based,06/18/2015,LCSET-7846,09/23/2015,TruSeq.v1,RNASEQ,,0.98316,196273.0,0.9747680000000001,,0.9896159999999999,0.809134,,23142.0,1.0,,76.0,,0.00390141,165.0,0.0,78023300.0,0.024926900000000002,479662.0,78841900.0,7485640.0,,23168.0,38677500.0,,,0.0,0.165633,0.9896159999999999,0.800732,78023300.0,0.00378302,16797000.0,7526840.0,17089800.0,173.0,17264600.0,13631800.0,0.00384338,17075500.0,49.7247,0.00608384,0.996072,,0.0,50.431999999999995
GTEX-1IDJF-1826-SM-CKZOE,1.0,B1,6 pieces: none have mucosa; could be used to compare muscularis with other mucosa-free samples,8.0,Colon,Colon - Transverse,0001157,423.0,1042.0,BP-69588,RNA Extraction from Paxgene-derived Lysate Plate Based,11/30/2015,LCSET-9108,07/07/2016,TruSeq.v1,RNASEQ,,0.9921840000000001,391916.0,0.974881,,0.994168,0.819175,,24186.0,1.0,,76.0,,0.00195125,287.0,0.0,107998000.0,0.0247699,718910.0,108631000.0,10667500.0,,24216.0,53790100.0,,,0.0,0.15570599999999998,0.994168,0.814398,107998000.0,0.00310363,23575700.0,9990640.0,23798500.0,326.0,23871600.0,19888200.0,0.00252629,23694800.0,49.8141,0.0066179,0.9961530000000001,,0.0,50.2352
GTEX-1IDJH-0826-SM-CE6SY,1.0,B1,"2 pieces, microndular goitre, degenerative/regressive changes",6.8,Thyroid,Thyroid,0002046,791.0,919.0,BP-72061,RNA Extraction from Paxgene-derived Lysate Plate Based,02/23/2016,LCSET-9106,06/02/2016,TruSeq.v1,RNASEQ,,0.987915,438830.0,0.964777,,0.9894270000000001,0.73593,,25925.0,1.0,,76.0,,0.00802035,161.0,0.0,92451600.0,0.034962400000000005,405935.0,93439500.0,15235500.0,,25968.0,45975700.0,,,0.0,0.22884699999999997,0.9894270000000001,0.7281489999999999,92451600.0,0.00783663,20195700.0,9997710.0,20290000.0,175.0,20368900.0,13177400.0,0.00792863,20253000.0,49.8574,0.00434436,0.9909389999999999,,0.0,50.1165
